Time,Oxygen Level,Pulse Rate,Motion
23:27:37 13/06/2026,96,53,0
23:27:38 13/06/2026,96,53,0
23:27:39 13/06/2026,96,53,0
23:27:40 13/06/2026,96,53,0
23:27:41 13/06/2026,96,53,0
23:27:42 13/06/2026,96,53,0
23:27:43 13/06/2026,96,53,0
23:27:44 13/06/2026,96,53,0
23:27:45 13/06/2026,96,53,0
23:27:46 13/06/2026,96,53,0
23:27:47 13/06/2026,96,53,0
23:27:48 13/06/2026,96,53,0
23:27:49 13/06/2026,96,53,0
23:27:50 13/06/2026,96,53,0
23:27:51 13/06/2026,96,53,0
23:27:52 13/06/2026,96,53,0
23:27:53 13/06/2026,96,53,0
23:27:54 13/06/2026,96,53,0
23:27:55 13/06/2026,96,53,0
23:27:56 13/06/2026,96,53,0
23:27:57 13/06/2026,96,52,0
23:27:58 13/06/2026,96,52,0
23:27:59 13/06/2026,96,52,0
23:28:00 13/06/2026,96,52,0
23:28:01 13/06/2026,96,52,0
23:28:02 13/06/2026,96,52,0
23:28:03 13/06/2026,96,52,0
23:28:04 13/06/2026,96,52,0
23:28:05 13/06/2026,96,52,0
23:28:06 13/06/2026,96,52,0
23:28:07 13/06/2026,96,52,0
23:28:08 13/06/2026,96,52,0
23:28:09 13/06/2026,96,52,0
23:28:10 13/06/2026,96,52,0
23:28:11 13/06/2026,96,52,0
23:28:12 13/06/2026,96,52,0
23:28:13 13/06/2026,96,52,0
23:28:14 13/06/2026,96,52,0
23:28:15 13/06/2026,96,52,0
23:28:16 13/06/2026,96,52,0
23:28:17 13/06/2026,96,52,0
23:28:18 13/06/2026,96,52,0
23:28:19 13/06/2026,96,52,0
23:28:20 13/06/2026,96,52,0
23:28:21 13/06/2026,96,52,0
23:28:22 13/06/2026,96,52,0
23:28:23 13/06/2026,96,52,0
23:28:24 13/06/2026,96,52,0
23:28:25 13/06/2026,96,52,0
23:28:26 13/06/2026,96,52,0
23:28:27 13/06/2026,96,52,0
23:28:28 13/06/2026,96,52,0
23:28:29 13/06/2026,96,52,0
23:28:30 13/06/2026,96,52,0
23:28:31 13/06/2026,96,52,0
23:28:32 13/06/2026,96,52,0
23:28:33 13/06/2026,96,52,0
23:28:34 13/06/2026,96,52,0
23:28:35 13/06/2026,96,52,0
23:28:36 13/06/2026,96,52,0
23:28:37 13/06/2026,96,52,0
23:28:38 13/06/2026,96,52,0
23:28:39 13/06/2026,96,52,0
23:28:40 13/06/2026,96,52,0
23:28:41 13/06/2026,96,52,0
23:28:42 13/06/2026,96,52,0
23:28:43 13/06/2026,96,52,0
23:28:44 13/06/2026,96,52,0
23:28:45 13/06/2026,96,52,0
23:28:46 13/06/2026,96,52,0
23:28:47 13/06/2026,96,52,0
23:28:48 13/06/2026,96,52,0
23:28:49 13/06/2026,96,52,0
23:28:50 13/06/2026,96,52,0
23:28:51 13/06/2026,96,53,0
23:28:52 13/06/2026,96,53,0
23:28:53 13/06/2026,96,53,0
23:28:54 13/06/2026,96,53,0
23:28:55 13/06/2026,96,53,0
23:28:56 13/06/2026,96,53,0
23:28:57 13/06/2026,96,53,0
23:28:58 13/06/2026,96,53,0
23:28:59 13/06/2026,96,53,0
23:29:00 13/06/2026,96,53,0
23:29:01 13/06/2026,96,53,0
23:29:02 13/06/2026,96,53,0
23:29:03 13/06/2026,96,53,0
23:29:04 13/06/2026,96,53,0
23:29:05 13/06/2026,96,53,0
23:29:06 13/06/2026,96,53,0
23:29:07 13/06/2026,96,53,0
23:29:08 13/06/2026,96,53,0
23:29:09 13/06/2026,96,53,0
23:29:10 13/06/2026,96,53,0
23:29:11 13/06/2026,96,53,0
23:29:12 13/06/2026,96,54,0
23:29:13 13/06/2026,96,54,0
23:29:14 13/06/2026,96,54,0
23:29:15 13/06/2026,96,54,0
23:29:16 13/06/2026,96,54,0
23:29:17 13/06/2026,96,54,0
23:29:18 13/06/2026,96,54,0
23:29:19 13/06/2026,96,54,0
23:29:20 13/06/2026,96,54,0
23:29:21 13/06/2026,96,54,0
23:29:22 13/06/2026,96,54,0
23:29:23 13/06/2026,96,54,0
23:29:24 13/06/2026,96,54,0
23:29:25 13/06/2026,96,54,0
23:29:26 13/06/2026,96,54,0
23:29:27 13/06/2026,96,55,0
23:29:28 13/06/2026,96,55,0
23:29:29 13/06/2026,96,55,0
23:29:30 13/06/2026,96,55,0
23:29:31 13/06/2026,96,55,0
23:29:32 13/06/2026,96,55,0
23:29:33 13/06/2026,96,55,0
23:29:34 13/06/2026,96,55,0
23:29:35 13/06/2026,96,55,0
23:29:36 13/06/2026,96,55,0
23:29:37 13/06/2026,96,55,0
23:29:38 13/06/2026,96,55,0
23:29:39 13/06/2026,96,55,0
23:29:40 13/06/2026,96,56,0
23:29:41 13/06/2026,96,56,0
23:29:42 13/06/2026,96,56,0
23:29:43 13/06/2026,96,56,0
23:29:44 13/06/2026,96,56,0
23:29:45 13/06/2026,96,56,0
23:29:46 13/06/2026,96,56,0
23:29:47 13/06/2026,96,56,0
23:29:48 13/06/2026,96,56,0
23:29:49 13/06/2026,96,56,0
23:29:50 13/06/2026,96,56,0
23:29:51 13/06/2026,96,56,0
23:29:52 13/06/2026,96,56,0
23:29:53 13/06/2026,96,57,0
23:29:54 13/06/2026,96,57,0
23:29:55 13/06/2026,96,57,0
23:29:56 13/06/2026,96,57,0
23:29:57 13/06/2026,96,57,0
23:29:58 13/06/2026,96,57,0
23:29:59 13/06/2026,96,57,0
23:30:00 13/06/2026,96,57,0
23:30:01 13/06/2026,96,57,0
23:30:02 13/06/2026,96,57,0
23:30:03 13/06/2026,96,57,0
23:30:04 13/06/2026,96,57,0
23:30:05 13/06/2026,96,57,0
23:30:06 13/06/2026,96,58,0
23:30:07 13/06/2026,96,58,0
23:30:08 13/06/2026,96,58,0
23:30:09 13/06/2026,96,58,0
23:30:10 13/06/2026,96,58,0
23:30:11 13/06/2026,96,58,0
23:30:12 13/06/2026,96,58,0
23:30:13 13/06/2026,96,58,0
23:30:14 13/06/2026,96,58,0
23:30:15 13/06/2026,96,58,0
23:30:16 13/06/2026,96,58,3
23:30:17 13/06/2026,96,58,0
23:30:18 13/06/2026,96,58,0
23:30:19 13/06/2026,96,58,0
23:30:20 13/06/2026,96,59,0
23:30:21 13/06/2026,96,59,0
23:30:22 13/06/2026,96,59,0
23:30:23 13/06/2026,96,59,0
23:30:24 13/06/2026,96,59,0
23:30:25 13/06/2026,96,59,0
23:30:26 13/06/2026,96,59,0
23:30:27 13/06/2026,96,59,0
23:30:28 13/06/2026,96,59,0
23:30:29 13/06/2026,96,59,0
23:30:30 13/06/2026,96,59,0
23:30:31 13/06/2026,96,59,0
23:30:32 13/06/2026,96,59,0
23:30:33 13/06/2026,96,59,0
23:30:34 13/06/2026,96,59,0
23:30:35 13/06/2026,96,59,0
23:30:36 13/06/2026,96,59,0
23:30:37 13/06/2026,96,60,0
23:30:38 13/06/2026,96,60,0
23:30:39 13/06/2026,96,60,0
23:30:40 13/06/2026,96,60,0
23:30:41 13/06/2026,96,60,0
23:30:42 13/06/2026,96,60,0
23:30:43 13/06/2026,96,60,0
23:30:44 13/06/2026,96,60,0
23:30:45 13/06/2026,96,60,0
23:30:46 13/06/2026,96,60,0
23:30:47 13/06/2026,96,60,0
23:30:48 13/06/2026,96,60,0
23:30:49 13/06/2026,96,60,0
23:30:50 13/06/2026,96,60,0
23:30:51 13/06/2026,96,60,0
23:30:52 13/06/2026,96,60,0
23:30:53 13/06/2026,96,60,0
23:30:54 13/06/2026,96,60,0
23:30:55 13/06/2026,96,60,0
23:30:56 13/06/2026,96,60,0
23:30:57 13/06/2026,96,60,0
23:30:58 13/06/2026,96,60,0
23:30:59 13/06/2026,96,60,0
23:31:00 13/06/2026,96,60,0
23:31:01 13/06/2026,96,60,0
23:31:02 13/06/2026,96,60,0
23:31:03 13/06/2026,96,60,0
23:31:04 13/06/2026,96,60,0
23:31:05 13/06/2026,96,60,0
23:31:06 13/06/2026,96,60,0
23:31:07 13/06/2026,96,60,0
23:31:08 13/06/2026,96,60,0
23:31:09 13/06/2026,96,60,0
23:31:10 13/06/2026,96,60,0
23:31:11 13/06/2026,96,60,0
23:31:12 13/06/2026,96,60,0
23:31:13 13/06/2026,96,60,0
23:31:14 13/06/2026,96,60,0
23:31:15 13/06/2026,96,60,0
23:31:16 13/06/2026,96,60,0
23:31:17 13/06/2026,96,60,0
23:31:18 13/06/2026,96,60,0
23:31:19 13/06/2026,96,60,0
23:31:20 13/06/2026,96,60,0
23:31:21 13/06/2026,96,60,0
23:31:22 13/06/2026,96,60,0
23:31:23 13/06/2026,96,60,0
23:31:24 13/06/2026,96,60,0
23:31:25 13/06/2026,96,60,0
23:31:26 13/06/2026,96,60,0
23:31:27 13/06/2026,96,60,0
23:31:28 13/06/2026,96,60,0
23:31:29 13/06/2026,96,60,0
23:31:30 13/06/2026,96,60,0
23:31:31 13/06/2026,96,60,0
23:31:32 13/06/2026,96,60,0
23:31:33 13/06/2026,96,60,0
23:31:34 13/06/2026,96,60,0
23:31:35 13/06/2026,96,60,0
23:31:36 13/06/2026,96,60,0
23:31:37 13/06/2026,96,60,0
23:31:38 13/06/2026,96,60,0
23:31:39 13/06/2026,96,60,0
23:31:40 13/06/2026,96,60,0
23:31:41 13/06/2026,96,60,0
23:31:42 13/06/2026,96,60,0
23:31:43 13/06/2026,96,60,0
23:31:44 13/06/2026,96,60,0
23:31:45 13/06/2026,96,60,0
23:31:46 13/06/2026,96,60,0
23:31:47 13/06/2026,96,60,0
23:31:48 13/06/2026,96,60,0
23:31:49 13/06/2026,96,60,0
23:31:50 13/06/2026,96,60,0
23:31:51 13/06/2026,96,60,0
23:31:52 13/06/2026,96,60,0
23:31:53 13/06/2026,96,60,0
23:31:54 13/06/2026,96,60,0
23:31:55 13/06/2026,96,60,0
23:31:56 13/06/2026,96,59,0
23:31:57 13/06/2026,96,59,0
23:31:58 13/06/2026,96,59,0
23:31:59 13/06/2026,96,59,0
23:32:00 13/06/2026,96,59,0
23:32:01 13/06/2026,96,59,0
23:32:02 13/06/2026,96,59,0
23:32:03 13/06/2026,96,59,0
23:32:04 13/06/2026,96,59,0
23:32:05 13/06/2026,96,59,0
23:32:06 13/06/2026,96,59,0
23:32:07 13/06/2026,96,59,0
23:32:08 13/06/2026,96,59,0
23:32:09 13/06/2026,96,59,0
23:32:10 13/06/2026,96,59,0
23:32:11 13/06/2026,96,59,0
23:32:12 13/06/2026,96,59,0
23:32:13 13/06/2026,96,59,0
23:32:14 13/06/2026,96,59,0
23:32:15 13/06/2026,96,59,0
23:32:16 13/06/2026,96,59,0
23:32:17 13/06/2026,96,59,0
23:32:18 13/06/2026,96,58,0
23:32:19 13/06/2026,96,58,0
23:32:20 13/06/2026,96,58,0
23:32:21 13/06/2026,96,58,0
23:32:22 13/06/2026,96,58,0
23:32:23 13/06/2026,96,58,0
23:32:24 13/06/2026,96,58,0
23:32:25 13/06/2026,96,58,0
23:32:26 13/06/2026,96,58,0
23:32:27 13/06/2026,96,58,0
23:32:28 13/06/2026,96,58,0
23:32:29 13/06/2026,96,58,0
23:32:30 13/06/2026,96,58,0
23:32:31 13/06/2026,96,58,0
23:32:32 13/06/2026,96,58,0
23:32:33 13/06/2026,96,58,0
23:32:34 13/06/2026,96,58,0
23:32:35 13/06/2026,96,58,0
23:32:36 13/06/2026,96,58,0
23:32:37 13/06/2026,96,58,0
23:32:38 13/06/2026,96,58,0
23:32:39 13/06/2026,96,58,0
23:32:40 13/06/2026,96,57,0
23:32:41 13/06/2026,96,57,0
23:32:42 13/06/2026,96,57,0
23:32:43 13/06/2026,96,57,0
23:32:44 13/06/2026,96,57,0
23:32:45 13/06/2026,96,57,0
23:32:46 13/06/2026,96,57,0
23:32:47 13/06/2026,96,57,0
23:32:48 13/06/2026,96,57,0
23:32:49 13/06/2026,96,57,0
23:32:50 13/06/2026,96,57,0
23:32:51 13/06/2026,96,57,0
23:32:52 13/06/2026,96,57,0
23:32:53 13/06/2026,96,57,0
23:32:54 13/06/2026,96,57,0
23:32:55 13/06/2026,96,57,0
23:32:56 13/06/2026,96,57,0
23:32:57 13/06/2026,96,57,0
23:32:58 13/06/2026,96,57,0
23:32:59 13/06/2026,96,57,0
23:33:00 13/06/2026,96,57,0
23:33:01 13/06/2026,96,57,0
23:33:02 13/06/2026,96,57,0
23:33:03 13/06/2026,96,57,0
23:33:04 13/06/2026,96,57,0
23:33:05 13/06/2026,96,57,0
23:33:06 13/06/2026,96,57,0
23:33:07 13/06/2026,96,57,0
23:33:08 13/06/2026,96,57,0
23:33:09 13/06/2026,96,57,0
23:33:10 13/06/2026,96,57,0
23:33:11 13/06/2026,96,57,0
23:33:12 13/06/2026,96,57,0
23:33:13 13/06/2026,96,57,0
23:33:14 13/06/2026,96,57,0
23:33:15 13/06/2026,96,57,0
23:33:16 13/06/2026,96,57,0
23:33:17 13/06/2026,96,57,0
23:33:18 13/06/2026,96,57,0
23:33:19 13/06/2026,96,57,0
23:33:20 13/06/2026,96,57,0
23:33:21 13/06/2026,96,57,0
23:33:22 13/06/2026,96,57,0
23:33:23 13/06/2026,96,57,0
23:33:24 13/06/2026,96,57,0
23:33:25 13/06/2026,96,57,0
23:33:26 13/06/2026,96,57,0
23:33:27 13/06/2026,96,57,0
23:33:28 13/06/2026,96,57,0
23:33:29 13/06/2026,96,57,0
23:33:30 13/06/2026,96,57,0
23:33:31 13/06/2026,96,57,0
23:33:32 13/06/2026,96,57,0
23:33:33 13/06/2026,96,57,0
23:33:34 13/06/2026,96,57,0
23:33:35 13/06/2026,96,57,0
23:33:36 13/06/2026,96,57,0
23:33:37 13/06/2026,96,57,0
23:33:38 13/06/2026,96,57,0
23:33:39 13/06/2026,96,57,0
23:33:40 13/06/2026,96,57,0
23:33:41 13/06/2026,96,57,0
23:33:42 13/06/2026,96,57,0
23:33:43 13/06/2026,96,57,0
23:33:44 13/06/2026,96,57,0
23:33:45 13/06/2026,96,57,0
23:33:46 13/06/2026,96,57,0
23:33:47 13/06/2026,96,57,0
23:33:48 13/06/2026,96,57,0
23:33:49 13/06/2026,96,57,0
23:33:50 13/06/2026,96,57,0
23:33:51 13/06/2026,96,57,0
23:33:52 13/06/2026,96,57,0
23:33:53 13/06/2026,96,58,0
23:33:54 13/06/2026,96,58,0
23:33:55 13/06/2026,96,58,0
23:33:56 13/06/2026,96,58,0
23:33:57 13/06/2026,96,58,0
23:33:58 13/06/2026,96,58,0
23:33:59 13/06/2026,96,58,0
23:34:00 13/06/2026,96,58,0
23:34:01 13/06/2026,96,58,0
23:34:02 13/06/2026,96,58,0
23:34:03 13/06/2026,96,58,0
23:34:04 13/06/2026,96,58,0
23:34:05 13/06/2026,96,58,0
23:34:06 13/06/2026,96,58,0
23:34:07 13/06/2026,96,58,0
23:34:08 13/06/2026,96,58,0
23:34:09 13/06/2026,96,58,0
23:34:10 13/06/2026,96,58,0
23:34:11 13/06/2026,96,59,0
23:34:12 13/06/2026,96,59,0
23:34:13 13/06/2026,96,59,0
23:34:14 13/06/2026,96,59,0
23:34:15 13/06/2026,96,59,0
23:34:16 13/06/2026,96,59,0
23:34:17 13/06/2026,96,59,0
23:34:18 13/06/2026,96,59,0
23:34:19 13/06/2026,96,59,0
23:34:20 13/06/2026,96,59,0
23:34:21 13/06/2026,96,59,0
23:34:22 13/06/2026,96,59,0
23:34:23 13/06/2026,96,59,0
23:34:24 13/06/2026,96,59,0
23:34:25 13/06/2026,96,59,0
23:34:26 13/06/2026,96,60,0
23:34:27 13/06/2026,96,60,0
23:34:28 13/06/2026,96,60,0
23:34:29 13/06/2026,96,60,0
23:34:30 13/06/2026,96,60,0
23:34:31 13/06/2026,96,60,0
23:34:32 13/06/2026,96,60,0
23:34:33 13/06/2026,96,60,0
23:34:34 13/06/2026,96,60,0
23:34:35 13/06/2026,96,60,0
23:34:36 13/06/2026,96,60,0
23:34:37 13/06/2026,96,60,0
23:34:38 13/06/2026,96,60,0
23:34:39 13/06/2026,96,61,0
23:34:40 13/06/2026,96,61,0
23:34:41 13/06/2026,96,61,0
23:34:42 13/06/2026,96,61,0
23:34:43 13/06/2026,96,61,0
23:34:44 13/06/2026,96,61,0
23:34:45 13/06/2026,96,61,0
23:34:46 13/06/2026,96,61,0
23:34:47 13/06/2026,96,61,0
23:34:48 13/06/2026,96,61,0
23:34:49 13/06/2026,96,61,0
23:34:50 13/06/2026,96,61,0
23:34:51 13/06/2026,96,61,0
23:34:52 13/06/2026,96,62,0
23:34:53 13/06/2026,96,62,0
23:34:54 13/06/2026,96,62,0
23:34:55 13/06/2026,96,62,0
23:34:56 13/06/2026,96,62,0
23:34:57 13/06/2026,96,62,0
23:34:58 13/06/2026,96,62,0
23:34:59 13/06/2026,96,62,0
23:35:00 13/06/2026,96,62,0
23:35:01 13/06/2026,96,62,0
23:35:02 13/06/2026,96,62,0
23:35:03 13/06/2026,96,62,0
23:35:04 13/06/2026,96,62,0
23:35:05 13/06/2026,96,62,0
23:35:06 13/06/2026,96,63,0
23:35:07 13/06/2026,96,63,0
23:35:08 13/06/2026,96,63,0
23:35:09 13/06/2026,96,63,0
23:35:10 13/06/2026,96,63,0
23:35:11 13/06/2026,96,63,0
23:35:12 13/06/2026,96,63,0
23:35:13 13/06/2026,96,63,0
23:35:14 13/06/2026,96,63,0
23:35:15 13/06/2026,96,63,0
23:35:16 13/06/2026,96,63,0
23:35:17 13/06/2026,96,63,0
23:35:18 13/06/2026,96,63,0
23:35:19 13/06/2026,96,63,0
23:35:20 13/06/2026,96,63,0
23:35:21 13/06/2026,96,64,0
23:35:22 13/06/2026,96,64,0
23:35:23 13/06/2026,96,64,0
23:35:24 13/06/2026,96,64,0
23:35:25 13/06/2026,96,64,0
23:35:26 13/06/2026,96,64,0
23:35:27 13/06/2026,96,64,0
23:35:28 13/06/2026,96,64,0
23:35:29 13/06/2026,96,64,0
23:35:30 13/06/2026,96,64,0
23:35:31 13/06/2026,96,64,0
23:35:32 13/06/2026,96,64,0
23:35:33 13/06/2026,96,64,0
23:35:34 13/06/2026,96,64,0
23:35:35 13/06/2026,96,64,0
23:35:36 13/06/2026,96,64,0
23:35:37 13/06/2026,96,64,0
23:35:38 13/06/2026,96,64,0
23:35:39 13/06/2026,96,64,0
23:35:40 13/06/2026,96,64,0
23:35:41 13/06/2026,96,64,0
23:35:42 13/06/2026,96,64,0
23:35:43 13/06/2026,96,64,0
23:35:44 13/06/2026,96,65,0
23:35:45 13/06/2026,96,65,0
23:35:46 13/06/2026,96,65,0
23:35:47 13/06/2026,96,65,0
23:35:48 13/06/2026,96,65,0
23:35:49 13/06/2026,96,65,0
23:35:50 13/06/2026,96,65,0
23:35:51 13/06/2026,96,65,0
23:35:52 13/06/2026,96,65,0
23:35:53 13/06/2026,96,65,0
23:35:54 13/06/2026,96,65,0
23:35:55 13/06/2026,96,65,0
23:35:56 13/06/2026,96,65,0
23:35:57 13/06/2026,96,65,0
23:35:58 13/06/2026,96,65,0
23:35:59 13/06/2026,96,65,0
23:36:00 13/06/2026,96,65,0
23:36:01 13/06/2026,96,65,0
23:36:02 13/06/2026,96,65,0
23:36:03 13/06/2026,96,65,0
23:36:04 13/06/2026,96,65,0
23:36:05 13/06/2026,96,65,0
23:36:06 13/06/2026,96,65,0
23:36:07 13/06/2026,96,65,0
23:36:08 13/06/2026,96,65,0
23:36:09 13/06/2026,96,65,0
23:36:10 13/06/2026,96,65,0
23:36:11 13/06/2026,96,65,0
23:36:12 13/06/2026,96,65,0
23:36:13 13/06/2026,96,65,0
23:36:14 13/06/2026,96,65,0
23:36:15 13/06/2026,96,65,0
23:36:16 13/06/2026,96,65,0
23:36:17 13/06/2026,96,65,0
23:36:18 13/06/2026,96,65,0
23:36:19 13/06/2026,96,65,0
23:36:20 13/06/2026,96,65,0
23:36:21 13/06/2026,96,65,0
23:36:22 13/06/2026,96,65,0
23:36:23 13/06/2026,96,65,0
23:36:24 13/06/2026,96,65,0
23:36:25 13/06/2026,96,65,0
23:36:26 13/06/2026,96,65,0
23:36:27 13/06/2026,96,64,0
23:36:28 13/06/2026,96,64,0
23:36:29 13/06/2026,96,64,0
23:36:30 13/06/2026,96,64,0
23:36:31 13/06/2026,96,64,0
23:36:32 13/06/2026,96,64,0
23:36:33 13/06/2026,96,64,0
23:36:34 13/06/2026,96,64,0
23:36:35 13/06/2026,96,64,0
23:36:36 13/06/2026,96,64,0
23:36:37 13/06/2026,96,64,0
23:36:38 13/06/2026,96,64,0
23:36:39 13/06/2026,96,64,0
23:36:40 13/06/2026,96,64,0
23:36:41 13/06/2026,96,64,0
23:36:42 13/06/2026,96,64,0
23:36:43 13/06/2026,96,64,0
23:36:44 13/06/2026,96,64,0
23:36:45 13/06/2026,96,64,0
23:36:46 13/06/2026,96,64,0
23:36:47 13/06/2026,96,64,0
23:36:48 13/06/2026,96,64,0
23:36:49 13/06/2026,96,64,0
23:36:50 13/06/2026,96,64,0
23:36:51 13/06/2026,96,64,0
23:36:52 13/06/2026,96,63,0
23:36:53 13/06/2026,96,63,0
23:36:54 13/06/2026,96,63,0
23:36:55 13/06/2026,96,63,0
23:36:56 13/06/2026,96,63,0
23:36:57 13/06/2026,96,63,0
23:36:58 13/06/2026,96,63,0
23:36:59 13/06/2026,96,63,0
23:37:00 13/06/2026,96,63,0
23:37:01 13/06/2026,96,63,0
23:37:02 13/06/2026,96,63,0
23:37:03 13/06/2026,96,63,0
23:37:04 13/06/2026,96,63,0
23:37:05 13/06/2026,96,63,0
23:37:06 13/06/2026,96,63,0
23:37:07 13/06/2026,96,63,0
23:37:08 13/06/2026,96,63,0
23:37:09 13/06/2026,96,63,0
23:37:10 13/06/2026,96,63,0
23:37:11 13/06/2026,96,62,0
23:37:12 13/06/2026,96,62,0
23:37:13 13/06/2026,96,62,0
23:37:14 13/06/2026,96,62,0
23:37:15 13/06/2026,96,62,0
23:37:16 13/06/2026,96,62,0
23:37:17 13/06/2026,96,62,0
23:37:18 13/06/2026,96,62,0
23:37:19 13/06/2026,96,62,0
23:37:20 13/06/2026,96,62,0
23:37:21 13/06/2026,96,62,0
23:37:22 13/06/2026,96,62,0
23:37:23 13/06/2026,96,62,0
23:37:24 13/06/2026,96,62,0
23:37:25 13/06/2026,96,62,0
23:37:26 13/06/2026,96,62,0
23:37:27 13/06/2026,96,62,0
23:37:28 13/06/2026,96,62,0
23:37:29 13/06/2026,96,61,0
23:37:30 13/06/2026,96,61,0
23:37:31 13/06/2026,96,61,0
23:37:32 13/06/2026,96,61,0
23:37:33 13/06/2026,96,61,0
23:37:34 13/06/2026,96,61,0
23:37:35 13/06/2026,96,61,0
23:37:36 13/06/2026,96,61,0
23:37:37 13/06/2026,96,61,0
23:37:38 13/06/2026,96,61,0
23:37:39 13/06/2026,96,61,0
23:37:40 13/06/2026,96,61,0
23:37:41 13/06/2026,96,61,0
23:37:42 13/06/2026,96,61,0
23:37:43 13/06/2026,96,61,0
23:37:44 13/06/2026,96,61,0
23:37:45 13/06/2026,96,61,0
23:37:46 13/06/2026,96,61,0
23:37:47 13/06/2026,96,61,0
23:37:48 13/06/2026,96,61,0
23:37:49 13/06/2026,96,61,0
23:37:50 13/06/2026,96,60,0
23:37:51 13/06/2026,96,60,0
23:37:52 13/06/2026,96,60,0
23:37:53 13/06/2026,96,60,0
23:37:54 13/06/2026,96,60,0
23:37:55 13/06/2026,96,60,0
23:37:56 13/06/2026,96,60,0
23:37:57 13/06/2026,96,60,0
23:37:58 13/06/2026,96,60,0
23:37:59 13/06/2026,96,60,0
23:38:00 13/06/2026,96,60,0
23:38:01 13/06/2026,96,60,0
23:38:02 13/06/2026,96,60,0
23:38:03 13/06/2026,96,60,0
23:38:04 13/06/2026,96,60,0
23:38:05 13/06/2026,96,60,0
23:38:06 13/06/2026,96,60,0
23:38:07 13/06/2026,96,60,0
23:38:08 13/06/2026,96,60,0
23:38:09 13/06/2026,96,60,0
23:38:10 13/06/2026,96,60,0
23:38:11 13/06/2026,96,60,0
23:38:12 13/06/2026,96,60,0
23:38:13 13/06/2026,96,60,0
23:38:14 13/06/2026,96,60,0
23:38:15 13/06/2026,96,60,0
23:38:16 13/06/2026,96,60,0
23:38:17 13/06/2026,96,60,0
23:38:18 13/06/2026,96,60,0
23:38:19 13/06/2026,96,60,0
23:38:20 13/06/2026,96,60,0
23:38:21 13/06/2026,96,60,0
23:38:22 13/06/2026,96,60,0
23:38:23 13/06/2026,96,60,0
23:38:24 13/06/2026,96,60,0
23:38:25 13/06/2026,96,60,0
23:38:26 13/06/2026,96,60,0
23:38:27 13/06/2026,96,60,0
23:38:28 13/06/2026,96,60,0
23:38:29 13/06/2026,96,60,0
23:38:30 13/06/2026,96,60,0
23:38:31 13/06/2026,96,60,0
23:38:32 13/06/2026,96,60,0
23:38:33 13/06/2026,96,60,0
23:38:34 13/06/2026,96,60,0
23:38:35 13/06/2026,96,60,0
23:38:36 13/06/2026,96,60,0
23:38:37 13/06/2026,96,60,0
23:38:38 13/06/2026,96,60,0
23:38:39 13/06/2026,96,60,0
23:38:40 13/06/2026,96,60,0
23:38:41 13/06/2026,96,60,0
23:38:42 13/06/2026,96,60,0
23:38:43 13/06/2026,96,60,0
23:38:44 13/06/2026,96,60,0
23:38:45 13/06/2026,96,60,0
23:38:46 13/06/2026,96,60,0
23:38:47 13/06/2026,96,60,0
23:38:48 13/06/2026,96,60,0
23:38:49 13/06/2026,96,60,0
23:38:50 13/06/2026,96,60,0
23:38:51 13/06/2026,96,60,0
23:38:52 13/06/2026,96,60,0
23:38:53 13/06/2026,96,60,0
23:38:54 13/06/2026,96,61,0
23:38:55 13/06/2026,96,61,0
23:38:56 13/06/2026,96,61,0
23:38:57 13/06/2026,96,61,0
23:38:58 13/06/2026,96,61,0
23:38:59 13/06/2026,96,61,0
23:39:00 13/06/2026,96,61,0
23:39:01 13/06/2026,96,61,0
23:39:02 13/06/2026,96,61,0
23:39:03 13/06/2026,96,61,0
23:39:04 13/06/2026,96,61,0
23:39:05 13/06/2026,96,61,0
23:39:06 13/06/2026,96,61,0
23:39:07 13/06/2026,96,61,0
23:39:08 13/06/2026,96,61,0
23:39:09 13/06/2026,96,61,0
23:39:10 13/06/2026,96,61,0
23:39:11 13/06/2026,96,61,0
23:39:12 13/06/2026,96,61,0
23:39:13 13/06/2026,96,61,0
23:39:14 13/06/2026,96,61,0
23:39:15 13/06/2026,96,62,0
23:39:16 13/06/2026,96,62,0
23:39:17 13/06/2026,96,62,0
23:39:18 13/06/2026,96,62,0
23:39:19 13/06/2026,96,62,0
23:39:20 13/06/2026,96,62,0
23:39:21 13/06/2026,96,62,0
23:39:22 13/06/2026,96,62,0
23:39:23 13/06/2026,96,62,0
23:39:24 13/06/2026,96,62,0
23:39:25 13/06/2026,96,62,0
23:39:26 13/06/2026,96,62,0
23:39:27 13/06/2026,96,62,0
23:39:28 13/06/2026,96,62,0
23:39:29 13/06/2026,96,62,0
23:39:30 13/06/2026,96,62,0
23:39:31 13/06/2026,96,63,0
23:39:32 13/06/2026,96,63,0
23:39:33 13/06/2026,96,63,0
23:39:34 13/06/2026,96,63,0
23:39:35 13/06/2026,96,63,0
23:39:36 13/06/2026,96,63,0
23:39:37 13/06/2026,96,63,0
23:39:38 13/06/2026,96,63,0
23:39:39 13/06/2026,96,63,0
23:39:40 13/06/2026,96,63,0
23:39:41 13/06/2026,96,63,0
23:39:42 13/06/2026,96,63,0
23:39:43 13/06/2026,96,63,0
23:39:44 13/06/2026,96,63,0
23:39:45 13/06/2026,96,63,0
23:39:46 13/06/2026,96,63,0
23:39:47 13/06/2026,96,64,0
23:39:48 13/06/2026,96,64,0
23:39:49 13/06/2026,96,64,0
23:39:50 13/06/2026,96,64,0
23:39:51 13/06/2026,96,64,0
